ID,Name,Age,Height,Weight,Shot Power,Skill,Mentality,Dribbling,Sprint Speed,Acceleration,Agility,Stamina,Balance,ST
216387,S. Sané,27,187.96,86.17,69,217,233,64,75,72,71.0,52,63.0,64
216390,O. Álvarez,24,177.8,78.0,58,266,208,68,79,83,69.0,32,64.0,65
216408,L. Spalvis,25,187.96,78.0,70,284,271,64,66,64,60.0,29,56.0,67
216433,A. El Ghazi,25,187.96,89.79,83,357,288,78,77,72,68.0,69,52.0,77
216452,Gonçalo Paciência,25,182.88,78.91,77,317,352,79,55,62,72.0,75,74.0,79
216464,A. Browne,25,172.72,71.2,68,297,370,69,73,76,75.0,91,76.0,74
216475,Morales,32,180.34,69.84,78,387,351,86,86,86,77.0,78,80.0,79
216479,A. Sadiku,29,182.88,79.82,74,258,280,63,72,68,63.0,58,57.0,68
216497,M. Philipp,24,182.88,78.91,82,361,319,84,79,83,83.0,68,75.0,78
216530,P. Velázquez,33,190.5,86.17,76,291,301,65,64,65,67.0,61,42.0,69
216531,Paulinho,27,187.96,82.08,80,312,339,74,67,66,64.0,82,71.0,80
216549,A. Sørloth,24,193.04,89.79,82,338,328,70,78,72,56.0,83,56.0,79
216582,D. Maderner,24,190.5,82.08,65,206,274,56,68,62,58.0,65,55.0,65
216627,K. Moore,27,195.58,82.99,71,296,292,63,77,72,50.0,72,50.0,69
216656,J. Sinclair,23,180.34,78.0,63,264,274,68,77,79,71.0,64,72.0,65
216793,J. Beauguel,28,195.58,97.96,75,293,292,71,68,67,56.0,64,43.0,72
216795,C. Long,25,180.34,77.09,64,254,266,64,78,76,68.0,66,60.0,68
216816,G. Simeone,24,180.34,81.18,79,336,305,76,76,77,75.0,73,73.0,78
216823,V. Vermeij,25,195.58,87.98,69,227,245,57,53,46,43.0,66,46.0,67
216981,G. Kastaneer,24,185.42,84.8,69,266,275,69,76,68,68.0,45,78.0,66
217007,M. Thiam,27,185.42,78.91,72,307,277,74,76,73,76.0,63,64.0,72
217088,R. Blanco,38,185.42,79.82,61,292,239,64,62,46,55.0,42,56.0,64
217201,E. Triverio,31,182.88,82.08,72,291,310,68,45,45,64.0,61,54.0,67
217225,J. Lalpekhlua,27,175.26,74.83,70,276,247,61,74,77,79.0,60,80.0,63
217699,I. Slimani,32,187.96,82.99,81,345,371,74,54,47,55.0,68,54.0,77
217710,M. Barragán,28,177.8,76.19,69,308,294,66,68,69,75.0,69,62.0,67
217731,Sandro,24,175.26,71.2,84,373,297,77,64,70,77.0,55,75.0,75
217758,C. Washington,28,177.8,84.8,67,251,318,62,73,75,72.0,68,62.0,64
217939,E. Placca Fessou,25,187.96,78.91,74,316,266,63,82,78,62.0,73,58.0,67
217998,C. Arango,25,177.8,78.0,74,325,270,70,70,70,67.0,59,66.0,69
218066,M. Samatta,27,182.88,79.82,78,310,296,71,79,78,75.0,77,69.0,77
218534,S. Adamyan,27,182.88,78.0,72,308,291,79,81,79,79.0,75,73.0,75
218623,Cafú,27,185.42,82.08,82,304,351,68,69,69,59.0,85,65.0,71
218633,F. Piasecki,25,185.42,77.09,63,260,280,60,77,75,62.0,66,62.0,66
218717,G. Mhango,27,162.56,76.19,73,234,243,70,75,79,75.0,66,74.0,70
218970,F. Mubele,26,175.26,73.92,75,319,324,73,82,84,89.0,68,81.0,74
219455,J. Calleri,26,180.34,72.11,78,306,329,73,67,65,71.0,73,76.0,75
219469,S. Perica,24,193.04,79.82,74,260,281,66,62,67,58.0,63,48.0,73
219496,Simy,28,198.12,83.9,74,231,287,58,63,53,69.0,63,36.0,71
219536,I. Pussetto,24,180.34,73.92,74,309,248,80,77,78,76.0,71,66.0,76
219550,O. Palmer,28,195.58,92.06,62,222,283,55,69,53,58.0,65,67.0,63
219569,C. Omoigui,25,182.88,73.92,67,248,232,64,86,85,78.0,65,67.0,66
219641,Cristian López,31,185.42,79.82,68,254,316,65,68,75,67.0,81,58.0,69
219677,Ricardo Gomes,24,187.96,74.83,72,285,292,69,76,74,66.0,62,62.0,65
219731,M. Montini,27,177.8,74.83,65,284,255,61,56,63,69.0,65,81.0,67
219733,L. Ajorque,26,198.12,82.08,79,283,308,71,64,61,57.0,76,32.0,78
219797,R. Martínez,26,180.34,86.17,80,303,303,76,75,77,73.0,67,62.0,74
219806,F. Adi,29,193.04,83.9,74,234,272,64,60,67,54.0,56,48.0,65
219862,M. Borja,27,182.88,82.99,81,288,299,67,79,79,70.0,76,63.0,77
219904,J. Agudelo,26,180.34,69.84,66,298,313,71,79,81,79.0,82,67.0,73
219931,D. Mendoza,27,185.42,86.17,71,272,245,64,70,51,63.0,64,49.0,66
219932,A. Sanabria,24,180.34,73.92,74,350,272,73,74,72,73.0,65,75.0,76
219948,J. Cummings,24,177.8,63.04,69,275,299,66,67,68,66.0,63,72.0,67
219988,F. Avenatti,27,198.12,92.06,68,355,324,71,47,53,52.0,73,35.0,72
219995,V. Parigini,24,180.34,69.84,65,299,226,73,71,74,76.0,55,70.0,69
220018,A. Rebić,26,185.42,78.0,85,360,323,80,91,84,74.0,78,68.0,80
220031,O. McBurnie,24,190.5,77.09,77,272,311,69,64,59,57.0,69,54.0,76
220039,D. Charles,24,177.8,67.12,62,280,271,61,79,77,69.0,66,60.0,65
220065,E. Gliozzi,24,185.42,82.08,62,272,224,62,65,59,61.0,61,60.0,65
220074,R. Espejord,24,187.96,86.17,64,244,219,55,55,54,61.0,57,49.0,64
220128,J. Cristaldo,31,175.26,73.01,75,313,310,74,75,72,77.0,70,74.0,71
220131,M. Diagne,28,190.5,86.17,81,290,276,60,64,65,41.0,44,42.0,74
220148,N. Orsini,25,187.96,79.82,76,271,259,65,88,82,69.0,59,63.0,73
220156,A. Balboa,25,185.42,82.08,70,247,261,67,54,54,63.0,63,40.0,71
220165,J. Pohjanpalo,25,182.88,84.8,77,291,266,67,54,64,68.0,64,66.0,74
220204,R. Bezjak,31,177.8,69.84,70,273,259,66,72,72,80.0,65,75.0,67
220253,Munir,24,175.26,68.93,78,375,303,82,77,83,82.0,73,80.0,81
220271,M. Evouna,27,185.42,79.82,70,241,266,60,64,65,73.0,55,60.0,64
220287,J. Dinenno,25,187.96,83.9,77,303,276,66,69,63,59.0,72,44.0,77
220295,E. Valencia,30,177.8,76.19,80,337,303,72,87,88,82.0,76,70.0,72
220306,A. Ceesay,26,187.96,73.92,66,238,257,62,88,88,70.0,64,69.0,62
220328,S. Nimely,21,177.8,74.83,56,249,243,60,79,78,56.0,38,59.0,62
220332,A. Romero,27,175.26,73.01,73,328,324,77,78,79,78.0,84,73.0,75
220355,Alex Alegría,27,190.5,83.9,71,282,269,68,52,48,66.0,65,41.0,70
220545,R. Ramallo,29,177.8,69.84,53,232,229,62,73,74,72.0,71,69.0,64
220597,F. González,27,185.42,74.83,65,238,255,54,73,67,52.0,69,58.0,62
220663,M. Kallesøe,23,193.04,79.82,66,284,255,64,82,78,68.0,83,57.0,66
220669,F. Okenabirhie,24,177.8,73.92,63,292,266,65,85,83,85.0,72,77.0,67
220685,Léo Bonatini,26,182.88,77.09,76,338,312,72,68,68,67.0,69,64.0,73
220715,E. Ponce,23,180.34,81.18,76,322,272,74,76,78,75.0,74,76.0,76
220735,Douglas Tanque,26,187.96,83.9,79,266,267,62,34,37,37.0,61,36.0,72
220772,L. Stojanović,26,185.42,82.99,73,299,311,62,56,59,54.0,66,53.0,65
220785,A. Čolak,26,187.96,81.18,70,270,271,67,67,65,58.0,72,55.0,72
220829,E. Torregrossa,28,182.88,87.07,72,291,269,64,71,75,69.0,76,63.0,71
220862,J. Hugill,28,182.88,84.8,73,247,308,65,72,67,61.0,83,62.0,70
220881,V. Sulejmani,24,185.42,83.9,67,293,268,66,74,67,71.0,67,68.0,68
220883,R. Borré,24,175.26,71.2,80,369,357,77,83,83,85.0,90,81.0,80
220893,C. Baker-Richardson,23,187.96,73.01,63,195,226,49,69,62,51.0,56,60.0,62
220915,G. Moncini,24,182.88,74.83,65,280,280,64,72,76,73.0,69,64.0,71
220922,H. Friðjónsson,27,195.58,84.8,70,260,277,62,68,61,54.0,71,54.0,68
220943,K. Vassell,27,182.88,78.0,71,260,248,60,78,77,71.0,68,62.0,66
220997,M. Diallo,25,177.8,72.11,58,259,208,63,71,68,78.0,53,65.0,60
221014,Carlos Fernández,24,185.42,72.11,79,298,314,78,72,66,71.0,65,54.0,78
221022,N. Komlichenko,25,193.04,89.79,75,292,319,66,74,72,62.0,69,65.0,75
221095,Dani Romera,24,172.72,68.93,72,297,272,68,85,83,85.0,56,87.0,69
221120,R. Vloet,25,187.96,74.83,71,319,305,65,59,57,58.0,73,59.0,68
221141,A. Bakayoko,24,193.04,84.8,70,223,292,56,81,77,65.0,87,46.0,64
221168,D. Kownacki,23,185.42,74.83,78,283,313,70,72,78,75.0,72,67.0,73
221202,M. Barnes,22,185.42,72.11,58,253,226,59,62,65,57.0,61,65.0,61
221264,R. Al Ghamdi,26,177.8,68.93,62,261,258,62,75,75,67.0,64,55.0,64
221349,J. Nuttall,23,182.88,72.11,60,223,250,53,68,73,64.0,71,65.0,63
221350,T. Ambrose,23,177.8,76.19,74,280,247,71,82,77,72.0,69,75.0,70
221430,U. Đurđević,26,180.34,79.82,74,292,309,66,74,76,73.0,74,69.0,71
221445,Wu Lei,28,175.26,66.21,77,361,296,79,83,87,77.0,72,80.0,78
221452,Nano Mesa,25,177.8,77.09,74,312,264,72,74,85,76.0,71,75.0,71
221459,L. Villagra,29,180.34,78.91,69,322,250,62,69,68,69.0,61,65.0,65
221479,D. Calvert-Lewin,23,187.96,71.2,79,314,332,76,87,79,72.0,79,64.0,81
221511,E. Markkanen,27,198.12,97.05,70,268,260,55,65,61,31.0,67,34.0,65
221518,T. Väyrynen,27,190.5,88.89,69,241,236,45,53,53,51.0,52,50.0,62
221553,V. Kjartansson,30,187.96,79.82,70,272,283,62,72,68,62.0,77,73.0,71
221605,A. Jeremejeff,26,193.04,82.08,59,259,250,61,68,65,64.0,64,33.0,69
221611,Juan Delgado,24,182.88,78.0,71,254,241,61,60,66,66.0,50,71.0,63
221618,L. Mousset,24,182.88,79.82,76,295,266,75,80,79,72.0,68,68.0,76
221625,P. Mullins,28,185.42,79.82,75,270,265,61,61,54,51.0,50,55.0,64
221639,Mariano,26,180.34,76.19,85,348,345,73,80,78,78.0,76,72.0,78
221657,T. Akindele,28,185.42,78.91,69,242,270,64,83,79,73.0,65,62.0,67
221692,C. Bishop,23,182.88,72.11,64,252,268,59,73,72,64.0,72,70.0,67
221697,O. Watkins,24,180.34,69.84,74,324,291,73,86,79,79.0,82,73.0,78
221714,A. Morelos,24,177.8,78.91,77,299,326,73,80,82,61.0,77,84.0,77
221740,E. Crivelli,25,182.88,78.91,78,309,317,68,54,54,60.0,79,41.0,77
221774,Fernando Karanga,29,187.96,73.01,75,275,286,64,56,69,60.0,70,34.0,71
221841,A. Armstrong,23,167.64,68.93,73,331,330,72,88,93,87.0,78,90.0,75
222041,L. Boyé,24,182.88,78.91,70,315,301,80,74,74,72.0,66,66.0,71
222059,Mosquito,21,175.26,69.84,58,262,263,66,83,79,75.0,52,77.0,67
222168,L. Salvesen,24,185.42,82.08,70,261,256,58,67,69,68.0,80,68.0,66
222262,C. Dessers,25,185.42,83.9,76,263,261,63,77,73,65.0,74,62.0,74
222352,A. Ajeti,23,182.88,78.0,77,288,273,69,78,75,70.0,70,67.0,74
222357,B. Embolo,23,185.42,86.17,82,340,336,77,91,83,66.0,78,67.0,80
222422,A. Jakubiak,22,177.8,66.21,60,260,218,64,79,79,71.0,67,71.0,61
222498,K. Parsemain,26,177.8,76.19,66,269,221,57,76,77,65.0,57,66.0,60
222544,E. Koulouris,24,182.88,82.08,71,283,224,65,67,68,64.0,65,62.0,72
222590,M. Manotas,24,182.88,66.21,75,275,304,70,72,72,72.0,74,72.0,73
222634,I. Success,24,182.88,89.79,80,318,267,77,76,69,67.0,53,64.0,73
222636,G. Kyei,24,187.96,83.9,68,257,257,62,66,59,61.0,69,61.0,67
222654,J. Beesley  B,23,187.96,76.19,56,230,255,53,74,67,58.0,63,53.0,58
222671,Everaldo,28,180.34,79.82,68,313,307,71,73,77,71.0,68,56.0,72
222729,Gustavo,26,187.96,76.19,71,235,285,62,68,63,51.0,59,52.0,70
222741,Leandro Pereira,28,190.5,76.19,71,282,298,68,65,64,64.0,66,37.0,70
222843,Ronan,25,195.58,88.89,74,233,276,60,32,28,43.0,66,34.0,67
222848,A. Samuel,24,182.88,69.84,63,260,270,64,80,79,74.0,75,72.0,65
222878,T. Walker,23,182.88,63.04,66,276,254,65,86,82,90.0,74,74.0,67
222923,F. Fumu Tamuzo,25,180.34,73.01,68,273,238,65,91,89,92.0,59,75.0,65
222944,Pablo Pérez,26,187.96,78.91,64,327,303,65,63,57,68.0,71,42.0,67
222959,S. Moreo,27,190.5,74.83,73,288,308,65,78,71,69.0,77,55.0,69
223066,A. Chávez,29,182.88,79.82,81,330,341,73,73,68,63.0,73,66.0,72
223073,J. Muldoon,31,177.8,68.93,61,244,236,57,74,77,70.0,72,71.0,60
223104,M. McNulty,27,177.8,69.84,71,283,313,61,73,75,74.0,75,72.0,67
223113,K. Piątek,25,182.88,77.09,80,287,295,75,72,75,74.0,73,62.0,80
223115,P. Gladon,28,187.96,82.99,75,276,255,55,46,46,50.0,62,57.0,64
223137,F. Bonazzoli,23,182.88,78.91,68,281,244,63,71,69,66.0,50,49.0,69
223151,D. Oberlin,22,182.88,73.92,67,306,247,75,93,88,83.0,69,70.0,70
223157,A. Novakovich,22,190.5,78.0,74,259,237,67,72,67,74.0,71,44.0,69
223167,D. Wilson,22,180.34,69.84,64,237,215,57,78,77,73.0,68,62.0,62
223197,E. Ünal,23,187.96,78.0,85,331,318,77,69,70,74.0,70,73.0,77
223199,M. Altıntaş,21,190.5,84.8,68,256,242,63,75,65,54.0,55,64.0,66
223214,K. Friesenbichler,26,187.96,77.09,68,228,233,64,75,61,63.0,63,57.0,67
223248,J. Lucero,28,177.8,72.11,69,297,297,71,80,83,78.0,67,77.0,73
223283,F. Diedhiou,27,187.96,79.82,76,256,285,66,64,52,60.0,59,58.0,72
223334,Joelinton,23,185.42,81.18,81,295,323,76,79,75,69.0,75,67.0,77
223404,A. Fisher,30,190.5,79.82,61,246,232,58,67,70,65.0,69,62.0,61
223489,A. Pešić,28,190.5,87.07,73,297,310,66,67,65,62.0,71,40.0,71
223510,A. Mendy,26,185.42,83.9,80,264,284,62,69,68,62.0,67,54.0,72
223537,E. Berggreen,27,193.04,88.89,73,305,273,63,37,48,50.0,55,46.0,68
223551,L. Gregory,31,187.96,79.82,68,296,298,66,68,66,69.0,77,58.0,68
223569,Nuha,27,193.04,79.82,76,286,255,63,78,74,62.0,64,55.0,68
223578,Mata,31,185.42,78.91,79,312,326,79,71,67,64.0,71,46.0,79
223593,J. Correa,27,187.96,84.8,74,245,272,71,67,61,73.0,76,47.0,70
223596,S. Prevljak,25,187.96,79.82,74,321,279,68,69,67,71.0,76,59.0,73
223627,O. Al Soma,31,190.5,86.17,85,359,333,72,69,70,69.0,78,66.0,77
223670,M. Egho,26,187.96,74.83,61,275,276,64,80,76,76.0,70,66.0,67
223685,O. Rivero,28,185.42,82.99,74,246,290,68,70,71,72.0,74,54.0,71
223689,W. Weghorst,27,198.12,83.9,84,269,344,65,72,57,63.0,85,44.0,81
223710,V. Muriqi,26,193.04,86.17,78,275,304,69,68,50,49.0,75,38.0,78
223750,D. Steininger,25,187.96,78.91,65,269,230,61,73,74,65.0,55,63.0,64
223816,J. Rodríguez,26,177.8,78.91,78,353,325,81,84,90,85.0,84,71.0,79
223879,L. Ramos,30,185.42,83.9,70,279,298,65,68,70,73.0,67,57.0,70
223899,S. Jacob,27,182.88,73.01,62,254,246,63,77,68,69.0,60,67.0,64
223929,A. Leya Iseka,22,182.88,82.08,75,301,277,71,79,83,67.0,71,69.0,72
223933,G. Nilsson,23,198.12,87.07,68,252,250,61,55,51,44.0,68,41.0,65
223967,B. Babić,22,180.34,73.92,64,252,258,63,83,80,74.0,63,80.0,66
223987,H. Cardwell,22,187.96,72.11,55,215,201,46,71,69,61.0,62,53.0,55
223994,S. Mugoša,28,187.96,81.18,71,276,259,68,71,64,64.0,75,54.0,70
224018,Rubén Mesa,26,182.88,74.83,63,236,275,59,52,62,53.0,63,59.0,62
224045,Juan Muñoz,24,177.8,72.11,74,273,260,71,65,66,67.0,68,62.0,71
224069,K. Toko-Ekambi,27,185.42,78.0,81,345,291,78,81,80,75.0,72,71.0,78
224116,Dyego Sousa,30,190.5,82.08,81,315,319,77,55,60,61.0,77,53.0,76
224121,A. Capello,23,182.88,74.83,64,273,270,63,80,75,75.0,73,58.0,68
224126,Crislan,28,193.04,78.0,73,262,277,62,77,73,72.0,46,57.0,67
224137,M. Riquelme,31,177.8,59.86,70,285,235,63,89,89,79.0,69,65.0,69
224151,H. Martín,27,177.8,73.01,79,326,313,74,76,74,85.0,78,74.0,76
224179,Borja Iglesias,27,187.96,86.17,80,302,327,73,69,63,61.0,72,72.0,80
224201,R. Aguirre,25,185.42,77.09,72,301,263,67,76,77,67.0,54,55.0,72
224203,J. Mickels,20,180.34,68.93,53,210,234,61,52,61,56.0,52,69.0,53
224230,A. Díaz,22,175.26,72.11,62,285,263,63,74,73,75.0,63,64.0,65
224248,M. Bilate,28,190.5,86.17,74,232,262,58,78,75,53.0,69,43.0,64
224301,K. Świderski,23,182.88,78.0,73,287,279,67,64,69,72.0,74,57.0,73
224330,N. Stefanelli,26,165.1,71.2,62,297,295,70,85,87,92.0,73,92.0,69
224389,J. Larsson,23,175.26,68.03,73,341,304,72,75,78,75.0,74,77.0,75
224428,J. Otero,25,182.88,69.84,87,337,274,72,88,88,78.0,74,68.0,75
224438,A. Buksa,23,190.5,77.09,65,275,275,66,70,67,63.0,72,48.0,70
224508,L. Mancuso,28,182.88,77.09,69,301,297,70,80,72,80.0,85,80.0,70
224510,W. Bou,26,175.26,73.92,76,329,338,74,71,75,75.0,75,73.0,73
224540,E. Boateng,24,175.26,68.93,78,291,303,76,91,92,90.0,82,80.0,78
224570,A. Jackson-Hamel,26,185.42,84.8,69,220,247,54,79,70,51.0,37,53.0,65
224597,M. Eberwein,24,193.04,78.0,62,292,246,59,74,65,51.0,70,44.0,64
224831,G. Beltrán,36,182.88,86.17,73,269,254,74,69,65,71.0,49,53.0,70
224854,L. Passerini,25,187.96,81.18,70,239,254,59,39,53,29.0,61,33.0,67
224866,J. Akintunde,24,175.26,74.83,50,179,182,41,70,71,57.0,59,57.0,50
224870,D. Johnson,27,177.8,82.08,70,204,249,52,68,69,72.0,42,73.0,60
224883,S. Mounié,25,190.5,79.82,76,284,315,63,64,58,54.0,63,54.0,72
224887,D. Telford,23,175.26,72.11,61,250,252,62,83,80,67.0,68,73.0,64
224916,N. Royón,29,175.26,73.01,57,278,241,55,80,81,77.0,64,78.0,62
224933,K. Lasagna,27,185.42,79.82,72,312,272,76,90,90,79.0,66,72.0,75
224965,C. Doidge,27,185.42,77.09,67,265,275,61,67,62,64.0,78,69.0,67
225018,F. Andone,27,180.34,78.0,77,311,356,70,74,77,77.0,79,68.0,75
225019,R. Cisneros,23,180.34,73.92,62,271,268,62,66,68,68.0,67,57.0,67
225021,J. Benítez,24,182.88,81.18,66,312,263,69,78,78,74.0,69,64.0,71
225073,J. Álvez,32,182.88,79.82,67,242,293,62,75,78,69.0,65,52.0,67
225090,Buenacasa,24,182.88,74.83,58,247,223,62,68,65,68.0,53,66.0,64
225121,Carlos Castro,24,177.8,68.03,62,280,275,61,77,75,72.0,75,75.0,65
225245,R. Coughlan,23,177.8,74.83,56,257,236,63,71,74,72.0,71,80.0,62
225270,I. Jeraldino,24,182.88,82.08,68,272,246,64,67,67,57.0,65,58.0,70
225293,H. Diallo,25,185.42,74.83,77,273,279,71,73,69,64.0,69,66.0,78
225317,K. Nisbet,23,180.34,77.09,66,265,247,61,70,72,68.0,71,65.0,66
225332,E. Lanini,26,185.42,74.83,64,287,219,64,68,64,66.0,68,55.0,65
225365,E. Sonupé,23,180.34,69.84,61,261,268,62,68,78,65.0,57,55.0,61
225368,B. Gueye,25,193.04,83.9,72,224,245,60,65,63,63.0,57,57.0,68
225456,J. Tagueu,26,177.8,78.0,69,278,239,70,69,69,67.0,67,72.0,70
225468,M. Bloomfield,22,190.5,74.83,58,212,219,55,74,63,56.0,46,65.0,59
225482,T. Zhamaletdinov,22,180.34,73.92,68,258,276,64,70,76,73.0,67,69.0,65
225485,Douglas Oliveira,25,187.96,87.98,62,210,248,48,60,53,30.0,62,32.0,63
225509,A. Collins,23,185.42,73.92,58,228,218,58,81,77,73.0,73,65.0,61
225530,O. Oularé,24,195.58,103.85,82,241,298,66,67,60,45.0,34,32.0,73
225533,C. Bedia,24,190.5,73.92,71,224,278,68,78,71,68.0,66,58.0,68
225539,D. Solanke,22,187.96,79.82,73,298,284,71,68,64,67.0,65,66.0,71
225541,A. Kamara,25,177.8,81.18,75,270,295,70,88,79,68.0,61,76.0,72
225652,G. Pușcaș,24,187.96,78.0,77,296,294,65,66,67,60.0,60,67.0,71
225654,J. Düker,24,187.96,79.82,61,254,243,62,66,66,61.0,65,66.0,64
225667,C. Chaplin,23,167.64,68.93,72,316,265,69,77,80,82.0,72,84.0,70
225668,K. Grant,22,182.88,69.84,73,311,277,74,89,86,73.0,76,63.0,75
225713,J. Augustin,23,177.8,68.93,75,297,278,79,79,79,77.0,54,77.0,75
225719,K. Iheanacho,23,185.42,82.08,74,351,310,75,79,76,73.0,67,69.0,76
225734,C. Hamilton,25,185.42,73.92,71,263,287,62,91,93,70.0,74,61.0,64
225735,D. Baumann,25,177.8,82.08,75,252,264,60,68,67,66.0,57,78.0,66
225756,G. Blackwood,23,187.96,81.18,63,258,241,56,65,58,68.0,69,66.0,61
225867,V. Adeboyejo,22,177.8,63.04,60,234,234,60,74,73,72.0,68,74.0,61
225893,J. Sambenito,26,175.26,72.11,63,259,257,65,70,72,72.0,58,75.0,65
225915,A. Fontana,24,175.26,72.11,66,250,250,64,70,73,71.0,71,75.0,70
225955,M. Kvasina,23,193.04,78.91,66,271,243,65,54,51,60.0,59,36.0,66
226035,J. Morris,25,182.88,83.9,82,312,328,73,91,88,78.0,82,71.0,77
226050,C. Teuchert,23,182.88,79.82,64,281,261,75,75,77,78.0,66,75.0,70
226084,R. Hardie,23,187.96,74.83,63,230,214,60,88,83,71.0,73,69.0,66
226093,C. Adams,23,177.8,69.84,79,321,317,72,85,84,78.0,75,74.0,76
226122,J. Arias,25,190.5,78.0,76,228,249,63,64,51,44.0,63,52.0,67
226127,C. Depres,25,187.96,79.82,71,268,231,63,43,50,37.0,45,51.0,67
226215,Sabin Merino,28,187.96,78.0,64,339,315,73,75,66,65.0,43,42.0,70
226299,B. Róchez,25,182.88,68.93,68,254,278,69,75,72,70.0,68,66.0,72
226378,R. Ábila,30,177.8,92.97,82,295,304,69,67,65,68.0,68,70.0,75
226380,Hwang Hee Chan,24,177.8,77.09,74,326,308,79,93,94,91.0,74,71.0,79
226415,M. Mara,23,175.26,64.85,62,271,227,66,73,75,78.0,47,90.0,65
226468,A. Favilli,23,190.5,78.0,65,260,218,65,63,64,59.0,64,72.0,69
226495,Sergio Santos,25,180.34,77.09,69,264,248,71,89,91,79.0,72,63.0,70
226507,J. Yates,23,175.26,68.03,63,240,260,61,73,72,74.0,78,80.0,66
226535,S. Johnson,27,177.8,73.92,66,257,283,68,92,86,68.0,86,72.0,69
226537,V. Janssen,26,182.88,78.91,82,292,333,67,68,68,71.0,70,63.0,77
226591,H. Preciado,26,182.88,77.09,77,269,324,70,81,86,84.0,69,80.0,73
226710,G. Scamacca,21,195.58,84.8,71,295,242,65,68,60,60.0,54,37.0,67
226777,C. Larin,25,187.96,89.79,80,234,285,66,71,64,63.0,74,47.0,74
226781,K. Shelton,27,190.5,82.08,64,235,281,67,74,74,64.0,63,56.0,65
226800,B. Ashley-Seal,21,187.96,91.15,61,224,209,57,77,74,73.0,54,60.0,63
226811,F. Soldano,25,180.34,76.19,74,275,294,67,67,72,69.0,81,68.0,74
226832,J. Calero,19,182.88,78.91,61,275,216,64,58,58,55.0,64,61.0,62
226950,L. Armstrong,23,185.42,73.01,59,220,232,56,72,68,67.0,57,68.0,60
227040,S. Cosgrove,23,187.96,82.08,75,258,299,61,69,61,66.0,73,61.0,71
227159,C. Ibargüen,23,180.34,78.91,71,291,305,66,73,72,58.0,76,56.0,69
227232,F. Sotoca,29,187.96,77.09,74,323,307,65,85,84,69.0,90,54.0,72
227394,C. González,27,182.88,79.82,78,248,288,68,62,57,61.0,69,61.0,74
227427,A. Aliev,23,187.96,82.99,60,201,241,52,55,54,46.0,55,47.0,59
227446,K. van Veen,29,185.42,89.79,76,313,251,61,52,50,62.0,62,52.0,63
227476,Soares,29,187.96,82.08,75,314,348,75,84,77,70.0,78,65.0,77
227503,J. Larsen,21,182.88,74.83,77,338,317,75,89,83,75.0,73,73.0,76
227527,Fábio Abreu,27,182.88,78.91,76,290,266,71,80,73,69.0,63,64.0,73
227536,M. Marega,29,185.42,82.99,84,277,337,64,90,87,66.0,93,50.0,79
227537,H. Veerman,29,200.66,89.79,76,225,277,59,77,69,35.0,59,33.0,72
227557,M. Cassierra,23,182.88,68.93,66,250,261,66,74,74,74.0,72,57.0,68
227558,J. Siebatcheu,24,190.5,83.9,69,284,262,64,62,60,63.0,69,59.0,71
227561,S. Buș,27,185.42,82.08,76,274,286,60,70,65,69.0,67,66.0,69
227573,D. Nazon,26,180.34,78.91,62,261,221,66,77,70,65.0,46,67.0,64
227579,D. Hümmet,23,187.96,79.82,67,248,250,57,60,58,56.0,67,60.0,64
227604,F. Platte,24,190.5,86.17,70,268,265,63,66,65,55.0,61,58.0,70
227638,S. Abdullahi,23,185.42,86.17,77,243,293,72,85,79,65.0,66,68.0,73
227655,M. Dugandžić,26,187.96,79.82,71,208,262,62,59,64,58.0,74,80.0,70
227670,J. Mickels,25,180.34,82.08,65,259,210,62,79,78,66.0,59,74.0,63
227686,K. Anderson,25,177.8,71.2,66,286,229,66,80,81,85.0,65,79.0,65
227732,A. Donis,23,177.8,77.09,70,304,275,80,85,88,75.0,72,77.0,74
227807,M. Folivi,21,175.26,78.91,59,221,212,62,74,71,67.0,63,65.0,62
227838,C. Núñez,27,175.26,82.99,71,277,260,64,73,77,68.0,61,76.0,64
227903,M. Romero,21,177.8,72.11,81,253,275,63,83,77,67.0,77,61.0,73
227918,N. Dalmonte,21,170.18,73.01,66,302,281,67,71,75,77.0,61,83.0,67
227939,J. Kouassi,25,175.26,67.12,75,281,279,76,86,90,82.0,77,77.0,73
227997,O. Zanzala,23,185.42,72.11,61,222,256,58,67,68,56.0,65,59.0,63
227998,D. Badji,27,182.88,78.91,66,235,259,67,80,74,67.0,75,62.0,67
228019,Cao Ziheng,23,175.26,67.12,58,236,260,53,76,73,76.0,66,73.0,58
228053,S. Harrison,20,182.88,68.03,57,228,228,60,73,75,73.0,63,70.0,61
228093,M. Thuram,22,193.04,87.07,83,319,324,85,88,79,74.0,79,54.0,82
228113,G. Kelly,23,187.96,77.09,60,224,205,51,63,53,52.0,50,48.0,59
228148,R. Hepburn-Murphy,20,172.72,64.85,61,254,231,67,87,86,65.0,65,78.0,64
228198,J. Singh,26,170.18,72.11,68,241,198,46,82,86,77.0,66,80.0,55
228211,E. Ramírez,23,170.18,63.94,64,290,238,65,79,80,84.0,69,73.0,65
228212,A. Helmersen,22,190.5,82.08,66,238,243,56,60,66,56.0,67,53.0,62
228327,F. Azemi,27,185.42,81.18,64,279,277,62,80,76,70.0,63,70.0,65
228357,K. Soni,22,182.88,76.19,58,302,270,72,77,78,75.0,64,71.0,68
